Aula,Situazione,AP1,AP2,AP3,AP4,AP5,AP6,AP8,AP9,AP13,AP14,AP15,AP16,AP19,AP20,AP21,AP22,AP23,AP24,AP27,AP28,AP36,AP37,AP38,AP39,AP41,AP42,AP44
E1,Empty,-76.0,,,,-55.0,-59.0,,,-72.0,-86.0,-48.0,-62.0,,-91.0,-72.0,-85.0,-87.0,,,,-89.0,,-67.0,-92.0,,-89.0,
E1,Empty,-76.0,,-89.0,,-62.0,-61.0,,,-76.0,-89.0,-46.0,-55.0,-82.0,-95.0,-62.0,-90.0,-88.0,,,,-89.0,,-67.0,-92.0,-73.0,-90.0,
E1,Empty,-73.0,,-84.0,,-55.0,-57.0,-84.0,,-76.0,-89.0,-43.0,-59.0,-83.0,-94.0,-65.0,-87.0,-85.0,,,,-88.0,,-77.0,-90.0,-78.0,-90.0,
E1,Empty,-77.0,,-84.0,,-52.0,-58.0,-82.0,,-81.0,-88.0,-42.0,-59.0,-83.0,-95.0,-63.0,-91.0,-86.0,,-74.0,-92.0,-88.0,,-68.0,-92.0,-78.0,-89.0,
E1,Empty,-77.0,,-86.0,,-52.0,-58.0,-82.0,,-74.0,-90.0,-42.0,-62.0,-83.0,-96.0,-63.0,-87.0,-86.0,,-79.0,-92.0,-88.0,,-75.0,-91.0,-82.0,-94.0,
E1,Empty,-73.0,,-88.0,,-54.0,-51.0,-86.0,,-71.0,-84.0,-46.0,-60.0,-75.0,-96.0,-63.0,-88.0,-83.0,,-78.0,-92.0,-88.0,,-75.0,-90.0,-82.0,-93.0,
E1,Empty,-78.0,,-85.0,,-53.0,-57.0,-85.0,,-70.0,-87.0,-46.0,-50.0,-75.0,-96.0,-63.0,-91.0,-87.0,,-78.0,-92.0,-88.0,,-75.0,-90.0,-82.0,-90.0,
E1,Empty,-78.0,,-85.0,,-53.0,-52.0,-85.0,,-67.0,-87.0,-48.0,-60.0,-75.0,-86.0,-63.0,-87.0,-84.0,,-78.0,-92.0,-88.0,,-75.0,-86.0,-82.0,-87.0,
E1,Empty,-76.0,-93.0,-85.0,,-55.0,-48.0,-85.0,,-70.0,-82.0,-44.0,-57.0,-77.0,-90.0,-63.0,-87.0,-86.0,,-72.0,-92.0,-86.0,,-73.0,-86.0,-78.0,-83.0,
E1,Empty,-80.0,-93.0,-85.0,,-50.0,-54.0,-85.0,,-70.0,-82.0,-44.0,-63.0,-77.0,-88.0,-77.0,-93.0,-86.0,,-71.0,-92.0,-86.0,,-73.0,-85.0,-75.0,-84.0,
E1,Empty,-73.0,-95.0,-85.0,,-51.0,-45.0,-85.0,,-73.0,-86.0,-44.0,-58.0,-77.0,-85.0,-77.0,-93.0,-85.0,,-71.0,-92.0,-87.0,,-71.0,-82.0,-75.0,-89.0,
E1,Empty,-73.0,-95.0,-85.0,,-48.0,-45.0,-85.0,,-74.0,-78.0,-51.0,-61.0,-74.0,-90.0,-70.0,-90.0,-85.0,-95.0,-78.0,-92.0,-84.0,,-76.0,-84.0,-76.0,-85.0,
E1,Empty,-75.0,-95.0,-85.0,,-46.0,-46.0,-85.0,,-71.0,-83.0,-42.0,-61.0,-73.0,-80.0,-70.0,-90.0,-85.0,-95.0,-73.0,,-84.0,,-76.0,-83.0,-74.0,-88.0,
E1,Empty,-75.0,-95.0,-85.0,,-44.0,-55.0,-84.0,,-75.0,-83.0,-52.0,-70.0,-73.0,-86.0,-70.0,-90.0,-84.0,-95.0,-73.0,,-84.0,,-76.0,-86.0,-74.0,-88.0,
E1,Empty,-75.0,-95.0,,,-50.0,-40.0,-84.0,,-73.0,-83.0,-61.0,-62.0,-71.0,-91.0,-73.0,-90.0,-82.0,-95.0,-75.0,,-80.0,,-72.0,-82.0,-73.0,-89.0,
E1,Empty,-76.0,-96.0,,,-41.0,-45.0,-84.0,,-66.0,-78.0,-63.0,-63.0,-71.0,-82.0,-73.0,-90.0,-82.0,-95.0,-75.0,,-83.0,,-64.0,-84.0,-76.0,-88.0,
E1,Empty,-76.0,-96.0,,,-47.0,-47.0,-84.0,,-70.0,-82.0,-51.0,-65.0,-71.0,-88.0,-68.0,-89.0,-83.0,-95.0,-71.0,,-83.0,,-70.0,-74.0,-76.0,-87.0,
E1,Empty,-78.0,-96.0,,,-47.0,-45.0,-84.0,,-70.0,-81.0,-49.0,-66.0,-66.0,-88.0,-77.0,-89.0,-81.0,-95.0,-76.0,,-85.0,,-69.0,-75.0,-78.0,-91.0,
E1,Empty,-78.0,-96.0,,,-43.0,-48.0,-84.0,,-65.0,-78.0,-63.0,-67.0,-74.0,-92.0,-79.0,-89.0,-85.0,-95.0,-83.0,,-83.0,,-66.0,-73.0,-78.0,-92.0,
E1,Empty,-78.0,-93.0,,,-47.0,-46.0,-84.0,,-70.0,-78.0,-65.0,-67.0,-74.0,-92.0,-79.0,-89.0,-81.0,,-76.0,,-82.0,,-68.0,-79.0,-82.0,-95.0,
E1,Empty,-75.0,-93.0,,,-46.0,-59.0,-84.0,,-70.0,-80.0,-59.0,-68.0,-74.0,-93.0,-79.0,-93.0,-84.0,-95.0,-73.0,,-82.0,,-67.0,-74.0,-84.0,-87.0,
E1,Empty,-75.0,-95.0,,,-45.0,-53.0,,,-70.0,-78.0,-50.0,-67.0,-74.0,-91.0,-79.0,-93.0,-85.0,-95.0,-68.0,,-82.0,,-64.0,-74.0,-83.0,-87.0,
E1,Empty,-75.0,-95.0,,,-47.0,-58.0,,,-65.0,-80.0,-52.0,-67.0,-74.0,-95.0,-75.0,-93.0,-80.0,-95.0,-70.0,,-81.0,,-64.0,-72.0,-80.0,-92.0,
E1,Empty,-72.0,-93.0,,,-45.0,-57.0,,,-62.0,-77.0,-52.0,-66.0,-74.0,-95.0,-82.0,-93.0,-80.0,-95.0,-74.0,-94.0,-79.0,,-61.0,-78.0,-77.0,-92.0,
E1,Empty,-72.0,-88.0,,,-50.0,-49.0,,,-62.0,-75.0,-59.0,-76.0,-74.0,-94.0,-82.0,-93.0,-80.0,-95.0,-74.0,-94.0,-79.0,,-61.0,-78.0,-77.0,-92.0,
E1,Empty,-61.0,-88.0,,,-53.0,-49.0,,,-64.0,-75.0,-66.0,-78.0,-74.0,-88.0,-82.0,-93.0,-84.0,-95.0,-74.0,-94.0,-76.0,,-58.0,-75.0,-78.0,-92.0,
E1,Empty,-70.0,-88.0,,,-49.0,-53.0,,,-64.0,-74.0,-72.0,-74.0,,-92.0,-82.0,-93.0,-84.0,-95.0,-76.0,-94.0,-84.0,,-54.0,-67.0,-78.0,-92.0,
E1,Empty,-67.0,-88.0,,,-55.0,-57.0,,,-69.0,-75.0,-67.0,-72.0,-81.0,-92.0,-82.0,-93.0,-84.0,-95.0,-76.0,-94.0,-82.0,,-51.0,-63.0,-78.0,-94.0,
E1,Empty,-67.0,-93.0,,,-53.0,-61.0,,,-73.0,-85.0,-68.0,-78.0,-81.0,-92.0,-82.0,-93.0,-85.0,-95.0,-76.0,-94.0,-78.0,,-51.0,-81.0,-84.0,-94.0,
E1,Empty,-67.0,-93.0,,,-51.0,-46.0,,,-73.0,-85.0,-63.0,-72.0,-81.0,-90.0,-82.0,,-85.0,,-76.0,-94.0,-81.0,,-51.0,-74.0,-80.0,-94.0,
E1,Empty,-67.0,-93.0,,,-51.0,-45.0,,,-73.0,-79.0,-59.0,-68.0,-81.0,-93.0,-82.0,,-85.0,,-76.0,-94.0,-82.0,,-51.0,-80.0,-80.0,-89.0,
E1,Empty,-67.0,-93.0,-85.0,,-58.0,-45.0,,,-72.0,-80.0,-55.0,-68.0,-75.0,-90.0,-87.0,,-84.0,,-82.0,-88.0,-82.0,,-75.0,-78.0,-74.0,-90.0,
E1,Empty,-67.0,-94.0,-85.0,,-49.0,-45.0,,,-75.0,-79.0,-59.0,-74.0,-75.0,-92.0,-87.0,,-84.0,,-82.0,-92.0,-81.0,,-75.0,-79.0,-80.0,-88.0,
E1,Empty,-67.0,-94.0,-85.0,,-47.0,-46.0,,,-69.0,-77.0,-60.0,-74.0,-75.0,-89.0,-77.0,,-82.0,-94.0,-69.0,-92.0,-81.0,,-71.0,-81.0,-78.0,-88.0,
E1,Empty,-67.0,-94.0,-86.0,,-56.0,-42.0,,,-69.0,-77.0,-50.0,-68.0,-79.0,-89.0,-77.0,,-82.0,-94.0,-78.0,-93.0,-83.0,,-68.0,-78.0,-71.0,-90.0,
E1,Empty,-77.0,-94.0,-86.0,,-47.0,-45.0,,,-67.0,-78.0,-57.0,-65.0,-71.0,-89.0,-72.0,,-82.0,-95.0,-74.0,-93.0,-84.0,,-67.0,-82.0,-76.0,-91.0,
E1,Empty,-73.0,-94.0,-88.0,,-47.0,-44.0,-87.0,,-65.0,-77.0,-55.0,-69.0,-71.0,-92.0,-77.0,-91.0,-82.0,-93.0,-75.0,-88.0,-83.0,,-66.0,-78.0,-76.0,-90.0,
E1,Empty,-71.0,-94.0,-87.0,,-49.0,-52.0,-87.0,,-70.0,-78.0,-53.0,-72.0,-71.0,-92.0,-77.0,-89.0,-82.0,-93.0,-71.0,-88.0,-81.0,,-67.0,-82.0,-78.0,-93.0,
E1,Empty,-74.0,-94.0,-87.0,,-47.0,-54.0,-87.0,,-63.0,-78.0,-62.0,-70.0,-69.0,-92.0,-77.0,-89.0,-86.0,-93.0,-71.0,-90.0,-82.0,,-64.0,-81.0,-78.0,-89.0,
E1,Empty,-73.0,-94.0,-87.0,,-52.0,-46.0,-87.0,,-69.0,-78.0,-55.0,-60.0,-69.0,-92.0,-77.0,-89.0,-78.0,-93.0,-77.0,-90.0,-83.0,,-64.0,-81.0,-75.0,-90.0,
E1,Empty,-74.0,-94.0,-86.0,,-52.0,-49.0,-87.0,,-69.0,-76.0,-50.0,-63.0,-69.0,-95.0,-77.0,-89.0,-86.0,-93.0,-79.0,-90.0,-87.0,,-69.0,-78.0,-84.0,-89.0,
E1,Empty,-75.0,-90.0,-86.0,,-46.0,-50.0,-87.0,,-72.0,-76.0,-48.0,-60.0,-81.0,-91.0,-77.0,-89.0,-82.0,-93.0,-74.0,-87.0,-87.0,,-69.0,-78.0,-84.0,-88.0,
E1,Empty,-70.0,-90.0,-86.0,,-48.0,-50.0,-87.0,,-76.0,-84.0,-51.0,-65.0,-74.0,-87.0,-77.0,-89.0,-81.0,-93.0,-74.0,-87.0,-81.0,,-69.0,-81.0,-79.0,-83.0,
E1,Empty,-70.0,-90.0,-86.0,,-45.0,-47.0,-87.0,,-68.0,-82.0,-54.0,-65.0,-74.0,-92.0,-77.0,-89.0,-81.0,-93.0,-82.0,-87.0,-83.0,,-69.0,-80.0,-80.0,-88.0,
E1,Empty,-67.0,-93.0,-86.0,,-50.0,-47.0,-87.0,,-71.0,-82.0,-53.0,-64.0,-74.0,-92.0,-74.0,-89.0,-82.0,-93.0,-71.0,-87.0,-83.0,,-71.0,-88.0,-80.0,-90.0,
E1,Empty,-73.0,-95.0,-86.0,,-44.0,-46.0,-83.0,,-75.0,-86.0,-58.0,-63.0,-80.0,-93.0,-71.0,-89.0,-85.0,-93.0,-80.0,-87.0,-83.0,,-74.0,-87.0,-80.0,-88.0,
E1,Empty,-73.0,-95.0,-86.0,,-46.0,-47.0,-83.0,,-76.0,-86.0,-52.0,-60.0,-79.0,-94.0,-73.0,-89.0,-85.0,-93.0,-75.0,-87.0,-83.0,,-66.0,-86.0,-77.0,-86.0,
E1,Empty,-74.0,-95.0,-86.0,,-49.0,-56.0,-86.0,,-74.0,-81.0,-50.0,-57.0,-79.0,-92.0,-73.0,-89.0,-82.0,-93.0,-75.0,-95.0,-84.0,,-66.0,-82.0,-77.0,-90.0,
E1,Empty,-74.0,-95.0,-86.0,,-43.0,-50.0,-86.0,,-77.0,-83.0,-49.0,-60.0,-80.0,-87.0,-75.0,-89.0,-81.0,-96.0,-78.0,-95.0,-84.0,,-75.0,-86.0,-75.0,-91.0,
E1,Empty,-78.0,-95.0,-86.0,,-46.0,-52.0,-86.0,,-77.0,-81.0,-53.0,-59.0,-71.0,-87.0,-75.0,-89.0,-87.0,-96.0,-75.0,-95.0,-84.0,,-75.0,-85.0,-74.0,-93.0,
E1,Empty,-78.0,-95.0,-81.0,,-45.0,-44.0,-85.0,,-69.0,-76.0,-53.0,-67.0,-71.0,-93.0,-75.0,-89.0,-84.0,-96.0,-76.0,-95.0,-84.0,,-70.0,-81.0,-79.0,-91.0,
E1,Empty,-79.0,-95.0,-81.0,,-44.0,-51.0,-86.0,,-71.0,-82.0,-53.0,-63.0,-69.0,-91.0,-75.0,-92.0,-81.0,-91.0,-76.0,-95.0,-84.0,,-68.0,-82.0,-79.0,-92.0,
E1,Empty,-79.0,-95.0,-87.0,,-44.0,-52.0,-87.0,,-71.0,-81.0,-49.0,-60.0,-77.0,-92.0,-66.0,-90.0,-87.0,-91.0,-71.0,-95.0,-84.0,,-69.0,-87.0,-79.0,-86.0,
E1,Empty,-79.0,-95.0,-87.0,,-51.0,-51.0,-82.0,,-69.0,-81.0,-46.0,-60.0,-72.0,-89.0,-66.0,-92.0,-84.0,-91.0,-71.0,-95.0,-84.0,,-69.0,-85.0,-79.0,-86.0,
E1,Empty,-74.0,-95.0,-87.0,,-48.0,-49.0,-82.0,,-67.0,-81.0,-47.0,-54.0,-72.0,-92.0,-73.0,-92.0,-85.0,-91.0,-71.0,-95.0,-84.0,,-69.0,-82.0,-79.0,-89.0,
E1,Empty,-76.0,-95.0,-87.0,,-47.0,-48.0,-82.0,,-72.0,-84.0,-43.0,-59.0,-79.0,-94.0,-76.0,-89.0,-83.0,-91.0,-75.0,-95.0,-84.0,,-69.0,-89.0,-79.0,-87.0,
E1,Empty,-77.0,-95.0,-87.0,,-44.0,-46.0,-82.0,,-72.0,-84.0,-41.0,-56.0,-79.0,-89.0,-72.0,-89.0,-84.0,-91.0,-75.0,,-88.0,,-77.0,-86.0,-79.0,-88.0,
E1,Empty,-76.0,-95.0,-87.0,,-48.0,-58.0,-82.0,,-74.0,-83.0,-47.0,-49.0,-82.0,-89.0,-72.0,-89.0,-84.0,-91.0,-78.0,,-83.0,,-68.0,-87.0,-83.0,-91.0,
E1,Empty,-78.0,-94.0,-87.0,,-50.0,-49.0,-88.0,,-74.0,-83.0,-43.0,-51.0,-82.0,-92.0,-67.0,-88.0,-82.0,-91.0,-79.0,,-84.0,,-68.0,-89.0,-76.0,-87.0,
E1,Empty,-81.0,-94.0,-87.0,,-47.0,-53.0,-88.0,,-72.0,-84.0,-45.0,-61.0,-82.0,-92.0,-67.0,-84.0,-83.0,-91.0,-76.0,,-84.0,,-72.0,-90.0,-74.0,-91.0,
E1,Empty,-81.0,-94.0,-87.0,,-46.0,-55.0,-87.0,,-73.0,-83.0,-49.0,-58.0,-76.0,-92.0,-70.0,-94.0,-82.0,,-75.0,,-84.0,,-72.0,-92.0,-80.0,-93.0,
E1,Empty,-81.0,-94.0,-88.0,,-47.0,-48.0,-85.0,,-72.0,-80.0,-53.0,-59.0,-72.0,-92.0,-70.0,-89.0,-86.0,,-75.0,-88.0,-84.0,,-75.0,-91.0,-79.0,-88.0,
E1,Empty,-79.0,-94.0,-88.0,,-48.0,-49.0,-86.0,,-74.0,-83.0,-49.0,-57.0,-73.0,-90.0,-70.0,-89.0,-81.0,,-77.0,-88.0,-85.0,,-75.0,-91.0,-72.0,-89.0,
E1,Empty,-77.0,-94.0,-88.0,,-49.0,-51.0,-86.0,,-76.0,-86.0,-48.0,-54.0,-74.0,-94.0,-68.0,-92.0,-81.0,,-77.0,-88.0,-85.0,,-75.0,-91.0,-72.0,-92.0,
E1,Empty,-77.0,-94.0,-88.0,,-54.0,-52.0,-86.0,,-78.0,-83.0,-44.0,-55.0,-74.0,-91.0,-68.0,-93.0,-81.0,,-72.0,-88.0,-85.0,,-71.0,-90.0,-79.0,-92.0,
E1,Empty,-78.0,-94.0,-88.0,,-45.0,-53.0,-86.0,,-79.0,-87.0,-45.0,-52.0,-74.0,-93.0,-68.0,-87.0,-87.0,,-71.0,-88.0,-85.0,,-76.0,-86.0,-80.0,-95.0,
E1,Empty,-80.0,-94.0,-88.0,,-49.0,-49.0,-86.0,,-73.0,-85.0,-44.0,-58.0,-79.0,-90.0,-63.0,-86.0,-87.0,,-77.0,-88.0,-85.0,,-78.0,-88.0,-80.0,-95.0,
E1,Empty,-81.0,-94.0,-88.0,,-51.0,-54.0,-86.0,,-76.0,-86.0,-49.0,-52.0,-82.0,-92.0,-63.0,-89.0,-87.0,,-72.0,-88.0,-85.0,,-78.0,-88.0,-78.0,-95.0,
E1,Empty,-77.0,,-88.0,,-48.0,-59.0,-86.0,,-76.0,-84.0,-48.0,-54.0,-82.0,-95.0,-68.0,-90.0,-87.0,,-72.0,-87.0,-85.0,,-75.0,-89.0,-86.0,-93.0,
E1,Empty,-81.0,,-88.0,,-54.0,-49.0,-85.0,,-71.0,-84.0,-49.0,-60.0,-85.0,-95.0,-74.0,-82.0,-81.0,,-71.0,-87.0,-85.0,,-73.0,-89.0,-81.0,-93.0,
E1,Empty,-76.0,,-87.0,,-53.0,-50.0,-87.0,,-68.0,-84.0,-46.0,-52.0,-85.0,-93.0,-74.0,-90.0,-84.0,,-71.0,-87.0,-85.0,,-76.0,-86.0,-81.0,-89.0,
E1,Empty,-79.0,,-87.0,,-48.0,-48.0,-87.0,,-68.0,-89.0,-49.0,-49.0,-80.0,-93.0,-66.0,-88.0,-84.0,,-74.0,-87.0,-85.0,,-74.0,-87.0,-81.0,-92.0,
E1,Empty,-78.0,,-87.0,,-47.0,-59.0,-87.0,,-76.0,-89.0,-46.0,-53.0,-80.0,-89.0,-66.0,-87.0,-85.0,,-73.0,-87.0,-85.0,,-79.0,-89.0,-81.0,-91.0,
E1,Empty,-78.0,,-88.0,,-51.0,-54.0,-87.0,,-74.0,-86.0,-46.0,-48.0,-79.0,-94.0,-68.0,-86.0,-85.0,,-77.0,-87.0,-87.0,,-74.0,-93.0,-81.0,-91.0,
E1,Empty,-79.0,,-88.0,,-49.0,-57.0,-87.0,,-76.0,-83.0,-42.0,-59.0,-79.0,-93.0,-68.0,-85.0,-81.0,,-77.0,-87.0,-87.0,,-74.0,-89.0,-80.0,-89.0,
E1,Empty,-79.0,,-86.0,,-49.0,-51.0,-81.0,,-73.0,-85.0,-41.0,-56.0,-73.0,-90.0,-66.0,-90.0,-86.0,,-72.0,-87.0,-87.0,,-77.0,-91.0,-79.0,-90.0,
E1,Empty,-77.0,,-88.0,,-55.0,-56.0,-87.0,,-72.0,-85.0,-47.0,-51.0,-73.0,-94.0,-63.0,-90.0,-86.0,,-74.0,-87.0,-86.0,,-78.0,-86.0,-79.0,-92.0,
E1,Empty,-80.0,-93.0,-88.0,,-60.0,-58.0,-87.0,,-76.0,-83.0,-46.0,-57.0,-80.0,-90.0,-66.0,-90.0,-87.0,,-74.0,,-86.0,,-83.0,-87.0,-79.0,-87.0,
E1,Empty,-80.0,-93.0,-88.0,,-55.0,-50.0,-87.0,,-73.0,-85.0,-46.0,-51.0,-80.0,-92.0,-67.0,-88.0,-86.0,,-77.0,,-86.0,,-81.0,-92.0,-76.0,-90.0,
E1,Empty,-79.0,-93.0,-88.0,,-54.0,-52.0,-87.0,,-72.0,-83.0,-42.0,-59.0,-78.0,-92.0,-67.0,-85.0,-86.0,,-77.0,,-86.0,,-81.0,-87.0,-76.0,-95.0,
E1,Empty,-79.0,-93.0,-88.0,,-63.0,-64.0,-87.0,,-72.0,-89.0,-48.0,-51.0,-78.0,-97.0,-63.0,-79.0,-86.0,,-77.0,,-86.0,,-78.0,-93.0,-82.0,-95.0,
E1,Empty,-79.0,-93.0,-88.0,,-49.0,-61.0,-86.0,,-74.0,-84.0,-45.0,-60.0,-78.0,-93.0,-68.0,-86.0,-86.0,,-79.0,,-86.0,,-83.0,-91.0,-78.0,-94.0,
E1,Empty,-77.0,-93.0,-88.0,,-52.0,-56.0,-86.0,,-74.0,-88.0,-45.0,-48.0,-80.0,-93.0,-62.0,-88.0,-86.0,,-69.0,-91.0,-86.0,,-80.0,-91.0,-80.0,-92.0,
E1,Empty,-77.0,-93.0,-87.0,,-47.0,-49.0,-86.0,,-74.0,-86.0,-48.0,-51.0,-82.0,-92.0,-80.0,-88.0,-86.0,,-69.0,-91.0,-86.0,,-81.0,-89.0,-83.0,-93.0,
E1,Empty,-77.0,-93.0,-84.0,,-52.0,-60.0,-86.0,,-72.0,-86.0,-42.0,-59.0,-82.0,-93.0,-80.0,-90.0,-81.0,,-75.0,-91.0,-86.0,,-81.0,-93.0,-82.0,-91.0,
E1,Empty,-73.0,-93.0,-84.0,,-48.0,-64.0,-86.0,,-78.0,-91.0,-48.0,-61.0,-82.0,-93.0,-73.0,-85.0,-81.0,,-75.0,-91.0,,,-77.0,-92.0,-78.0,-90.0,
E1,Empty,-81.0,-93.0,-84.0,,-52.0,-50.0,-85.0,,-76.0,-86.0,-46.0,-47.0,-82.0,-93.0,-66.0,-90.0,-85.0,,-76.0,-87.0,,,-77.0,-90.0,-78.0,-90.0,
E1,Empty,-79.0,,-84.0,,-55.0,-55.0,-85.0,,-76.0,-86.0,-46.0,-52.0,-80.0,-93.0,-68.0,-85.0,-85.0,,-73.0,-87.0,,,-84.0,-93.0,-77.0,-90.0,
E1,Empty,-82.0,,-84.0,,-51.0,-56.0,-85.0,,-78.0,-86.0,-47.0,-52.0,-80.0,-93.0,-66.0,-79.0,-85.0,,-73.0,-87.0,,,-81.0,-93.0,-77.0,-90.0,
E1,Empty,-84.0,,-84.0,,-55.0,-54.0,-86.0,,-79.0,-86.0,-45.0,-50.0,-75.0,-94.0,-71.0,-79.0,-85.0,,-73.0,-94.0,,,-81.0,-91.0,-81.0,-90.0,
E1,Empty,-80.0,,-84.0,,-54.0,-57.0,-86.0,,-73.0,-86.0,-45.0,-52.0,-74.0,-91.0,-65.0,-79.0,-88.0,,-72.0,-92.0,,,-78.0,-90.0,-78.0,-93.0,
E1,Empty,-71.0,,-84.0,,-55.0,-45.0,-86.0,,-70.0,-87.0,-39.0,-56.0,-75.0,-91.0,-65.0,-86.0,-88.0,,-72.0,-92.0,,,-78.0,-92.0,-78.0,-92.0,
E1,Empty,-81.0,-95.0,-84.0,,-63.0,-48.0,-86.0,,-69.0,-83.0,-41.0,-51.0,-77.0,-92.0,-65.0,-86.0,-88.0,,-73.0,-92.0,,,-78.0,-89.0,-78.0,-93.0,
E1,Empty,-78.0,-95.0,,,-54.0,-53.0,-86.0,,-70.0,-83.0,-39.0,-48.0,-81.0,-95.0,-65.0,-87.0,-88.0,,-73.0,-92.0,,,-78.0,-88.0,-79.0,-92.0,
E1,Empty,-78.0,-95.0,,,-59.0,-55.0,-86.0,,-80.0,-88.0,-47.0,-50.0,-82.0,-93.0,-71.0,-84.0,-88.0,,-75.0,-92.0,,,-74.0,-93.0,-76.0,-94.0,
E1,Empty,-78.0,-95.0,,,-55.0,-52.0,-86.0,,-75.0,-80.0,-44.0,-49.0,-82.0,-95.0,-71.0,-87.0,-87.0,,-75.0,-80.0,,,-72.0,-91.0,-75.0,-89.0,
E1,Empty,-78.0,-95.0,,,-55.0,-53.0,-86.0,,-74.0,-84.0,-43.0,-54.0,-73.0,-93.0,-71.0,-86.0,-87.0,,-69.0,-80.0,,,-72.0,-86.0,-80.0,-88.0,
E1,Empty,-81.0,-95.0,,,-54.0,-46.0,-86.0,,-68.0,-83.0,-44.0,-58.0,-73.0,-90.0,-71.0,-86.0,-86.0,,-65.0,-80.0,,,-76.0,-89.0,-74.0,-91.0,
E1,Empty,-81.0,-95.0,,,-51.0,-51.0,-86.0,,-66.0,-81.0,-44.0,-51.0,-73.0,-92.0,-71.0,-93.0,-85.0,-93.0,-68.0,-80.0,,,-79.0,-87.0,-78.0,-86.0,
E2,Empty,-45.0,-66.0,,,-73.0,-84.0,,,-69.0,-79.0,-87.0,-91.0,-77.0,,-85.0,,,,-78.0,-93.0,-68.0,-71.0,-89.0,-96.0,,,
E2,Empty,-48.0,-71.0,,,-73.0,-84.0,,,-69.0,-73.0,-87.0,-82.0,-77.0,,-85.0,,,,-75.0,-93.0,-68.0,-75.0,,-94.0,,,
E2,Empty,-49.0,-60.0,,,-78.0,-84.0,,,-70.0,-71.0,-87.0,-93.0,,,,,,,-75.0,-90.0,-68.0,-78.0,,-94.0,,,
E2,Empty,-51.0,-61.0,,,-72.0,-85.0,,,-72.0,-75.0,,-95.0,,,,,,,-78.0,-90.0,-67.0,-77.0,,-94.0,,,
E2,Empty,-46.0,-61.0,,,-72.0,-85.0,,,-70.0,-76.0,,-96.0,,,,,,,-78.0,-92.0,-64.0,-70.0,,-94.0,,,
E2,Empty,-46.0,-66.0,,,-83.0,-85.0,,,-70.0,-82.0,-86.0,-96.0,,,,,,,-74.0,-94.0,-65.0,-77.0,-86.0,-94.0,,,
E2,Empty,-44.0,-55.0,,,-83.0,-85.0,,,-70.0,-72.0,-86.0,-94.0,,,,,,,-80.0,-93.0,-65.0,-71.0,-86.0,-94.0,,,
E2,Empty,-41.0,-61.0,,,-83.0,-85.0,,,-75.0,-82.0,-86.0,-94.0,,,,,,,-80.0,-93.0,-65.0,-71.0,-86.0,-94.0,,,
E2,Empty,-39.0,-44.0,,,-82.0,-85.0,,,-73.0,-73.0,-86.0,-94.0,,,,,,,-82.0,-92.0,-54.0,-71.0,-86.0,-94.0,,,
E2,Empty,-43.0,-65.0,,,-82.0,-94.0,,,-73.0,-82.0,-84.0,-94.0,,,,,,,-77.0,-94.0,-54.0,-69.0,-90.0,,,,
E2,Empty,-38.0,-63.0,,,-82.0,-87.0,,,-76.0,-76.0,-84.0,-94.0,,,,,,,-77.0,-94.0,-55.0,-65.0,-90.0,,,,
E2,Empty,-43.0,-55.0,,,-82.0,-87.0,,,-76.0,-82.0,-84.0,-94.0,,,,,,,-76.0,-94.0,-51.0,-68.0,-90.0,,,,
E2,Empty,-41.0,-60.0,,,-82.0,-87.0,,,-75.0,-80.0,-84.0,-94.0,,,,,,,-88.0,-93.0,-52.0,-68.0,-90.0,,,,
